frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
18573, 619.067, 0.979478, 1, 0.074354, 0.197473, -0.977484, -0.0973555, 0.239997, -0.965879, 0.0390565, 0.355136, -0.933998, -0.129688, 0.401958, -0.906427
18574, 619.1, 0.978902, 1, 0.060567, 0.1957, -0.978792, -0.113372, 0.209547, -0.971204, 0.0228522, 0.353563, -0.935132, -0.149684, 0.372618, -0.915833
18575, 619.133, 0.978594, 1, 0.0778131, 0.197065, -0.977298, -0.102092, 0.208439, -0.972692, 0.040808, 0.350245, -0.935769, -0.137979, 0.367434, -0.919758
18576, 619.167, 0.979681, 1, 0.0854256, 0.187886, -0.978469, -0.100249, 0.219088, -0.970541, 0.0513742, 0.346126, -0.93678, -0.132201, 0.382388, -0.914496
18577, 619.2, 0.980326, 1, 0.0416503, 0.191905, -0.980529, -0.113957, 0.229774, -0.966549, 0.0107571, 0.351405, -0.936162, -0.142481, 0.391694, -0.908997
18578, 619.233, 0.979624, 1, 0.0559656, 0.192447, -0.97971, -0.116728, 0.225854, -0.967142, 0.0251861, 0.353806, -0.93498, -0.145322, 0.390559, -0.909035
18579, 619.267, 0.978283, 1, 0.0444418, 0.187102, -0.981335, -0.124221, 0.225041, -0.966398, 0.0107241, 0.351262, -0.936216, -0.155392, 0.391877, -0.9068
18580, 619.3, 0.980602, 1, 0.06384, 0.178255, -0.981911, -0.105974, 0.228937, -0.967656, 0.027597, 0.345971, -0.937839, -0.139074, 0.399187, -0.90626
18581, 619.333, 0.976233, 1, 0.065107, 0.177706, -0.981928, -0.0959514, 0.236772, -0.966815, 0.0297169, 0.345584, -0.937917, -0.127654, 0.407002, -0.904463
18582, 619.367, 0.979513, 1, 0.0497516, 0.189074, -0.980702, -0.109741, 0.212142, -0.971057, 0.0212774, 0.358613, -0.933244, -0.136452, 0.385972, -0.912363
18583, 619.4, 0.978505, 1, 0.0544158, 0.179706, -0.982214, -0.111451, 0.206389, -0.972102, 0.0242665, 0.348273, -0.937079, -0.139607, 0.379389, -0.914644
18584, 619.433, 0.979681, 1, 0.0621462, 0.184888, -0.980793, -0.126347, 0.199966, -0.971622, 0.0348049, 0.352719, -0.935082, -0.152291, 0.373549, -0.915024
18585, 619.467, 0.975461, 1, 0.0731662, 0.183348, -0.980322, -0.134218, 0.219704, -0.96629, 0.0491194, 0.351188, -0.935016, -0.15577, 0.392733, -0.906364
18586, 619.5, 0.976854, 1, 0.0786307, 0.193844, -0.977876, -0.116883, 0.219946, -0.968484, 0.0539693, 0.361814, -0.930687, -0.139602, 0.393937, -0.908474
18587, 619.533, 0.978558, 1, 0.0691638, 0.185802, -0.98015, -0.101111, 0.20692, -0.973119, 0.0445913, 0.35855, -0.932445, -0.124108, 0.385133, -0.914478
18588, 619.567, 0.977586, 1, 0.070171, 0.194977, -0.978294, -0.10845, 0.210996, -0.971452, 0.0440739, 0.361747, -0.931234, -0.133133, 0.384055, -0.913661
18589, 619.6, 0.978805, 1, 0.0777877, 0.183903, -0.979862, -0.122864, 0.199837, -0.972096, 0.0631185, 0.344197, -0.936773, -0.136202, 0.367864, -0.919851
18590, 619.633, 0.976841, 1, 0.0579727, 0.185271, -0.980976, -0.112184, 0.208329, -0.971604, 0.0375353, 0.34907, -0.936344, -0.130857, 0.377815, -0.916587
18591, 619.667, 0.979199, 1, 0.0555964, 0.190813, -0.980051, -0.1214, 0.219911, -0.967937, 0.0327236, 0.359125, -0.932716, -0.142104, 0.393249, -0.908384
18592, 619.7, 0.979035, 1, 0.0564356, 0.191818, -0.979807, -0.121282, 0.21968, -0.968004, 0.0329618, 0.359973, -0.93238, -0.142637, 0.392987, -0.908414
18593, 619.733, 0.9769, 1, 0.075362, 0.186773, -0.979508, -0.117496, 0.21536, -0.96944, 0.0487554, 0.353162, -0.934291, -0.14191, 0.387864, -0.910727
18594, 619.767, 0.976226, 1, 0.0575832, 0.188171, -0.980447, -0.108853, 0.228543, -0.967429, 0.0340342, 0.351682, -0.935501, -0.129614, 0.3965, -0.908839
18595, 619.8, 0.977674, 1, 0.0843983, 0.186299, -0.978861, -0.115253, 0.226521, -0.967163, 0.0620941, 0.350026, -0.93468, -0.134682, 0.396743, -0.907996
18596, 619.833, 0.974702, 1, 0.060107, 0.17602, -0.98255, -0.101227, 0.225811, -0.968898, 0.0345058, 0.349337, -0.936362, -0.123364, 0.403154, -0.906779
18597, 619.867, 0.977315, 1, 0.05459, 0.189864, -0.980291, -0.106437, 0.23193, -0.966892, 0.0298411, 0.359865, -0.932527, -0.128207, 0.406037, -0.904819
18598, 619.9, 0.978461, 1, 0.0632701, 0.190639, -0.979619, -0.107748, 0.22977, -0.967262, 0.04028, 0.362333, -0.931178, -0.127936, 0.406321, -0.90473
18599, 619.933, 0.978305, 1, 0.0654997, 0.186151, -0.980335, -0.116527, 0.234039, -0.965219, 0.0448911, 0.353476, -0.934366, -0.133739, 0.406511, -0.903805
18600, 619.967, 0.976575, 1, 0.0535939, 0.192406, -0.979851, -0.10123, 0.238067, -0.965959, 0.0332343, 0.357689, -0.933249, -0.118341, 0.407677, -0.905425
18601, 620, 0.975262, 1, 0.0918335, 0.183253, -0.978767, -0.115804, 0.209016, -0.971031, 0.0650691, 0.351067, -0.934087, -0.14044, 0.384665, -0.91231
18602, 620.033, 0.976039, 1, 0.0942213, 0.195994, -0.976068, -0.107172, 0.220154, -0.96956, 0.0720241, 0.36676, -0.927523, -0.127436, 0.398786, -0.908147
18603, 620.067, 0.977704, 1, 0.0827877, 0.187561, -0.978758, -0.123379, 0.217504, -0.96823, 0.0595495, 0.35382, -0.933416, -0.144164, 0.391374, -0.908869
18604, 620.1, 0.977815, 1, 0.0825261, 0.186502, -0.978982, -0.12367, 0.217679, -0.968154, 0.0593438, 0.350989, -0.934497, -0.144328, 0.389738, -0.909546
18605, 620.133, 0.976779, 1, 0.0811301, 0.191312, -0.978171, -0.143123, 0.234429, -0.96154, 0.0583877, 0.360045, -0.931106, -0.162466, 0.410184, -0.897415
18606, 620.167, 0.977097, 1, 0.0810463, 0.183033, -0.97976, -0.127797, 0.24432, -0.961237, 0.0564261, 0.35118, -0.934606, -0.147859, 0.418309, -0.89619
18607, 620.2, 0.975126, 1, 0.0977975, 0.209144, -0.972982, -0.1202, 0.230951, -0.965512, 0.0765105, 0.375443, -0.923682, -0.139494, 0.406515, -0.902932
18608, 620.233, 0.977474, 1, 0.102615, 0.215432, -0.971112, -0.10324, 0.239809, -0.965315, 0.0806687, 0.380698, -0.921174, -0.123061, 0.414221, -0.901819
18609, 620.267, 0.976686, 1, 0.0665879, 0.248055, -0.966455, -0.153756, 0.27751, -0.948339, 0.0447614, 0.415464, -0.908508, -0.172477, 0.453006, -0.874664
18610, 620.3, 0.971959, 1, 0.151292, 0.31727, -0.936189, -0.0847487, 0.311233, -0.946547, 0.124242, 0.472457, -0.872553, -0.111945, 0.48061, -0.86976
18611, 620.333, 0.968793, 1, 0.19115, 0.349556, -0.917209, -0.107738, 0.365561, -0.924531, 0.169839, 0.507387, -0.844816, -0.12738, 0.540914, -0.831376
18612, 620.367, 0.961922, 1, 0.217103, 0.328618, -0.919172, -0.12871, 0.35942, -0.924257, 0.203751, 0.506048, -0.838094, -0.138811, 0.558871, -0.817554
18613, 620.4, 0.970474, 1, 0.245988, 0.305252, -0.919952, -0.175386, 0.338798, -0.924368, 0.231508, 0.544507, -0.806174, -0.185605, 0.605248, -0.774097
18614, 620.433, 0.969811, 1, 0.191461, 0.292024, -0.937051, -0.0579443, 0.354772, -0.933156, 0.178207, 0.517819, -0.836723, -0.0638288, 0.596687, -0.799931
18615, 620.467, 0.969022, 1, 0.0984723, 0.254018, -0.962174, -0.113833, 0.306195, -0.945138, 0.0767371, 0.494462, -0.865805, -0.128063, 0.557994, -0.819904
18616, 620.5, 0.969801, 1, 0.0988113, 0.251256, -0.962864, -0.124276, 0.305555, -0.94403, 0.0768009, 0.481826, -0.872895, -0.138179, 0.548914, -0.824379
18617, 620.533, 0.973395, 1, 0.120086, 0.226905, -0.966485, -0.128903, 0.287974, -0.948923, 0.0892841, 0.470873, -0.877671, -0.149861, 0.547556, -0.82324
18618, 620.567, 0.97369, 1, 0.138239, 0.192403, -0.97153, -0.119673, 0.265435, -0.956673, 0.0881505, 0.466025, -0.880369, -0.157518, 0.554097, -0.817413
18619, 620.6, 0.97624, 1, 0.122921, 0.178751, -0.976186, -0.123989, 0.259872, -0.95765, 0.072292, 0.472449, -0.878388, -0.160619, 0.56607, -0.808558
18620, 620.633, 0.973214, 1, 0.145948, 0.177907, -0.973164, -0.0977124, 0.253739, -0.962325, 0.0962188, 0.45677, -0.884366, -0.134043, 0.54971, -0.824531
18621, 620.667, 0.97174, 1, 0.134957, 0.200842, -0.970283, -0.0948895, 0.269878, -0.958208, 0.0867761, 0.474669, -0.875876, -0.129692, 0.56113, -0.817504
18622, 620.7, 0.963735, 1, 0.181557, 0.284899, -0.941206, -0.0257477, 0.338983, -0.94044, 0.143917, 0.521581, -0.840976, -0.0526794, 0.596645, -0.800774
18623, 620.733, 0.965771, 1, 0.196863, 0.298019, -0.934039, -0.0321086, 0.347834, -0.937006, 0.164891, 0.512943, -0.842437, -0.0533473, 0.589992, -0.805645
18624, 620.767, 0.970022, 1, 0.148769, 0.317248, -0.936601, -0.0656806, 0.341072, -0.93774, 0.129077, 0.519738, -0.844519, -0.0785883, 0.571409, -0.816894
18625, 620.8, 0.972409, 1, 0.128065, 0.229277, -0.9649, -0.0673937, 0.293222, -0.953666, 0.094309, 0.438837, -0.893604, -0.0871653, 0.52437, -0.847017
18626, 620.833, 0.972817, 1, 0.177958, 0.180883, -0.96727, -0.0756981, 0.272672, -0.959125, 0.135728, 0.378253, -0.915698, -0.0983526, 0.500523, -0.860118
18627, 620.867, 0.973876, 1, 0.137433, 0.172042, -0.975456, -0.100937, 0.254336, -0.961834, 0.0931641, 0.372263, -0.92344, -0.126541, 0.482983, -0.866438
18628, 620.9, 0.976561, 1, 0.142999, 0.161864, -0.976397, -0.0895046, 0.255031, -0.962782, 0.0989046, 0.350329, -0.93139, -0.112633, 0.472394, -0.874161
18629, 620.933, 0.976198, 1, 0.162792, 0.161739, -0.973314, -0.0714145, 0.237498, -0.968759, 0.116665, 0.341709, -0.932537, -0.100016, 0.449613, -0.887606
18630, 620.967, 0.975072, 1, 0.112116, 0.151457, -0.982085, -0.0701109, 0.208484, -0.97551, 0.0573767, 0.334258, -0.940733, -0.110778, 0.416449, -0.902385
18631, 621, 0.974374, 1, 0.116545, 0.165624, -0.979278, -0.0731142, 0.214097, -0.974072, 0.0638109, 0.332431, -0.940966, -0.112909, 0.40899, -0.905527
18632, 621.033, 0.979207, 1, 0.116353, 0.168471, -0.978815, -0.0541663, 0.209998, -0.9762, 0.0656364, 0.332516, -0.940811, -0.0937745, 0.399968, -0.911719
18633, 621.067, 0.977546, 1, 0.133666, 0.168332, -0.976626, -0.0655295, 0.207926, -0.975947, 0.0837584, 0.320009, -0.943705, -0.104183, 0.391184, -0.914396
18634, 621.1, 0.98225, 1, 0.143861, 0.176508, -0.973729, -0.0542608, 0.21644, -0.974787, 0.0943041, 0.31869, -0.943156, -0.0924591, 0.390922, -0.915768
18635, 621.133, 0.97995, 1, 0.111579, 0.160655, -0.980683, -0.0508005, 0.229066, -0.972084, 0.0572309, 0.306924, -0.950012, -0.0882127, 0.399446, -0.912503
18636, 621.167, 0.978945, 1, 0.115363, 0.162604, -0.979924, -0.0536726, 0.209963, -0.976235, 0.0600255, 0.306407, -0.950006, -0.0962063, 0.380597, -0.919723
18637, 621.2, 0.980623, 1, 0.134967, 0.172814, -0.975663, -0.0726691, 0.207268, -0.975581, 0.0849371, 0.309892, -0.94697, -0.111933, 0.378762, -0.9187
18638, 621.233, 0.979879, 1, 0.130168, 0.186473, -0.973799, -0.0740231, 0.214228, -0.973975, 0.0777988, 0.324174, -0.942793, -0.116999, 0.385493, -0.915263
18639, 621.267, 0.979283, 1, 0.121021, 0.172826, -0.977489, -0.0759999, 0.219282, -0.972697, 0.0672511, 0.310148, -0.948307, -0.116587, 0.3879, -0.914298
18640, 621.3, 0.98077, 1, 0.113777, 0.174328, -0.978092, -0.0654599, 0.231393, -0.970656, 0.0599704, 0.311442, -0.948371, -0.104232, 0.396125, -0.912261
18641, 621.333, 0.981993, 1, 0.108369, 0.174644, -0.97865, -0.0721643, 0.218808, -0.973096, 0.0600116, 0.31446, -0.947372, -0.108055, 0.387369, -0.915571
18642, 621.367, 0.980117, 1, 0.12324, 0.173999, -0.977004, -0.0624668, 0.211485, -0.975383, 0.0727224, 0.305571, -0.949388, -0.101919, 0.373699, -0.921934
18643, 621.4, 0.981153, 1, 0.113342, 0.15988, -0.980608, -0.065357, 0.216968, -0.973988, 0.0602836, 0.295602, -0.953407, -0.103574, 0.380465, -0.918977
18644, 621.433, 0.980046, 1, 0.131153, 0.169378, -0.976785, -0.0689835, 0.22013, -0.973028, 0.0822178, 0.301226, -0.950002, -0.104011, 0.384273, -0.917342
18645, 621.467, 0.982267, 1, 0.11188, 0.178027, -0.977645, -0.0600824, 0.228669, -0.971648, 0.0661048, 0.313385, -0.947323, -0.0924853, 0.390994, -0.915735
18646, 621.5, 0.980538, 1, 0.116833, 0.184875, -0.975793, -0.0554241, 0.234835, -0.970454, 0.0687294, 0.318562, -0.945407, -0.0901387, 0.395797, -0.913903
18647, 621.533, 0.983005, 1, 0.100103, 0.176176, -0.979255, -0.0589066, 0.221243, -0.973438, 0.0535428, 0.312519, -0.948401, -0.0934183, 0.382516, -0.919214
18648, 621.567, 0.980554, 1, 0.115863, 0.180504, -0.976726, -0.0533988, 0.234512, -0.970645, 0.0614789, 0.314278, -0.947338, -0.0937879, 0.394261, -0.9142
18649, 621.6, 0.979877, 1, 0.0867473, 0.185659, -0.978778, -0.0425914, 0.230316, -0.972183, 0.0299679, 0.32191, -0.946296, -0.0878983, 0.385885, -0.91835
18650, 621.633, 0.980535, 1, 0.091467, 0.180233, -0.979362, -0.0639379, 0.233805, -0.970179, 0.0341243, 0.310214, -0.950054, -0.107526, 0.386835, -0.915859
18651, 621.667, 0.983521, 1, 0.0978783, 0.179945, -0.978795, -0.0559452, 0.22896, -0.971827, 0.0442272, 0.313711, -0.948488, -0.09709, 0.385698, -0.917503
18652, 621.7, 0.980605, 1, 0.106191, 0.179423, -0.978024, -0.0529205, 0.226461, -0.972581, 0.0518258, 0.311527, -0.948823, -0.0952761, 0.38247, -0.919043
18653, 621.733, 0.979061, 1, 0.114725, 0.175993, -0.977683, -0.074027, 0.241033, -0.967689, 0.0633718, 0.305056, -0.950224, -0.109397, 0.39763, -0.911001
18654, 621.767, 0.981465, 1, 0.100011, 0.182725, -0.978064, -0.083807, 0.234747, -0.968437, 0.047594, 0.319679, -0.94633, -0.122733, 0.398312, -0.909002
18655, 621.8, 0.979711, 1, 0.0962036, 0.178749, -0.97918, -0.086238, 0.225238, -0.97048, 0.040812, 0.313113, -0.948839, -0.129255, 0.386173, -0.913325
18656, 621.833, 0.979367, 1, 0.104565, 0.175943, -0.978831, -0.0911106, 0.22326, -0.970492, 0.0532217, 0.306799, -0.950285, -0.129957, 0.382782, -0.914653
18657, 621.867, 0.981342, 1, 0.100574, 0.15869, -0.982193, -0.0800226, 0.21504, -0.973321, 0.04294, 0.29276, -0.955221, -0.12365, 0.375117, -0.918693
18658, 621.9, 0.980918, 1, 0.109827, 0.163919, -0.980341, -0.0969691, 0.225911, -0.96931, 0.0562746, 0.295204, -0.953775, -0.135041, 0.386853, -0.9122
18659, 621.933, 0.981415, 1, 0.113064, 0.183235, -0.976546, -0.0800017, 0.225899, -0.97086, 0.0615618, 0.314596, -0.947227, -0.120059, 0.385888, -0.9147
18660, 621.967, 0.981775, 1, 0.106802, 0.189988, -0.97596, -0.0696102, 0.235994, -0.969258, 0.055914, 0.322658, -0.944863, -0.108686, 0.394368, -0.912503
18661, 622, 0.976609, 1, 0.0810389, 0.178995, -0.980507, -0.082552, 0.22767, -0.970233, 0.0335081, 0.319002, -0.947161, -0.117936, 0.390638, -0.912958
18662, 622.033, 0.978262, 1, 0.0759708, 0.178942, -0.980922, -0.0884804, 0.229714, -0.969228, 0.0264321, 0.3203, -0.946947, -0.125403, 0.393698, -0.910646
18663, 622.067, 0.978494, 1, 0.0759025, 0.15367, -0.985203, -0.0896246, 0.226578, -0.969861, 0.0225585, 0.292084, -0.956127, -0.126394, 0.386675, -0.913514
18664, 622.1, 0.978979, 1, 0.097612, 0.160179, -0.98225, -0.0813647, 0.227274, -0.970426, 0.0518022, 0.294059, -0.954382, -0.111919, 0.385624, -0.915843
18665, 622.133, 0.979172, 1, 0.0920901, 0.169936, -0.981143, -0.0850056, 0.237362, -0.967695, 0.0442729, 0.304289, -0.95155, -0.117383, 0.395445, -0.910958
18666, 622.167, 0.979009, 1, 0.0848752, 0.154273, -0.984376, -0.0804349, 0.227823, -0.970375, 0.0392709, 0.289289, -0.956436, -0.109877, 0.384647, -0.916501
18667, 622.2, 0.979117, 1, 0.0877352, 0.166303, -0.982164, -0.0704323, 0.230978, -0.970406, 0.0420162, 0.299269, -0.953243, -0.101662, 0.385262, -0.91719
18668, 622.233, 0.979485, 1, 0.116881, 0.179594, -0.976773, -0.0734752, 0.245729, -0.96655, 0.0733278, 0.308495, -0.948395, -0.101993, 0.400881, -0.910435
18669, 622.267, 0.978021, 1, 0.116113, 0.179218, -0.976933, -0.0761141, 0.229402, -0.970351, 0.0728682, 0.308967, -0.948277, -0.107247, 0.386612, -0.915985
18670, 622.3, 0.981117, 1, 0.110722, 0.177518, -0.977869, -0.0685494, 0.2476, -0.966434, 0.0683333, 0.311249, -0.947868, -0.0954119, 0.405419, -0.909138
18671, 622.333, 0.978627, 1, 0.106733, 0.177282, -0.978355, -0.0737559, 0.231901, -0.969939, 0.0642083, 0.310295, -0.948469, -0.10363, 0.389921, -0.914999
18672, 622.367, 0.97775, 1, 0.102137, 0.169604, -0.980205, -0.0793277, 0.243285, -0.966705, 0.0535889, 0.301873, -0.951841, -0.111677, 0.399232, -0.910023
18673, 622.4, 0.977078, 1, 0.126915, 0.182412, -0.974997, -0.066809, 0.234273, -0.969872, 0.08089, 0.305384, -0.948787, -0.100761, 0.384589, -0.917572
18674, 622.433, 0.978492, 1, 0.127357, 0.190473, -0.973396, -0.0671339, 0.233873, -0.969947, 0.0825568, 0.316033, -0.945149, -0.10127, 0.387436, -0.916317
18675, 622.467, 0.979791, 1, 0.095775, 0.181848, -0.978651, -0.0850359, 0.236597, -0.967879, 0.0486264, 0.31603, -0.947502, -0.119365, 0.395044, -0.910874
18676, 622.5, 0.980035, 1, 0.103469, 0.176332, -0.978877, -0.0849252, 0.23887, -0.967331, 0.0544869, 0.31065, -0.948961, -0.119576, 0.398269, -0.909441
18677, 622.533, 0.979839, 1, 0.104576, 0.177621, -0.978527, -0.0856359, 0.237372, -0.967637, 0.0561359, 0.313205, -0.948025, -0.120312, 0.398287, -0.909336
18678, 622.567, 0.981321, 1, 0.0912334, 0.179698, -0.979482, -0.0610695, 0.24454, -0.967714, 0.0504875, 0.316518, -0.947242, -0.0879005, 0.400991, -0.911855
18679, 622.6, 0.980163, 1, 0.101202, 0.191851, -0.976192, -0.0819343, 0.242169, -0.966768, 0.0605842, 0.324995, -0.943773, -0.110669, 0.400292, -0.909681
18680, 622.633, 0.981066, 1, 0.0959371, 0.184588, -0.978122, -0.082125, 0.234932, -0.968536, 0.0543738, 0.320222, -0.945781, -0.111962, 0.394556, -0.912025
18681, 622.667, 0.980011, 1, 0.0938838, 0.180395, -0.979103, -0.0902703, 0.248117, -0.964515, 0.0552184, 0.315565, -0.947296, -0.114063, 0.40706, -0.906252
18682, 622.7, 0.982645, 1, 0.100053, 0.179253, -0.978702, -0.0936808, 0.251719, -0.963256, 0.0593552, 0.315325, -0.947126, -0.118481, 0.412612, -0.903169
18683, 622.733, 0.980436, 1, 0.090701, 0.196377, -0.976324, -0.0887825, 0.242219, -0.966151, 0.051652, 0.333525, -0.941325, -0.116887, 0.403335, -0.907556
18684, 622.767, 0.980704, 1, 0.0923567, 0.207458, -0.973875, -0.0650897, 0.250087, -0.966033, 0.0559172, 0.341779, -0.938115, -0.0916215, 0.405635, -0.909431
18685, 622.8, 0.978225, 1, 0.0781994, 0.186006, -0.979432, -0.0744221, 0.271457, -0.959569, 0.0334692, 0.324248, -0.94538, -0.1014, 0.427195, -0.898456
18686, 622.833, 0.980226, 1, 0.101431, 0.20532, -0.973425, -0.0832454, 0.254937, -0.963368, 0.0597726, 0.340288, -0.93842, -0.113341, 0.414143, -0.903128
18687, 622.867, 0.981172, 1, 0.094185, 0.207385, -0.973715, -0.0830901, 0.259508, -0.96216, 0.0556629, 0.345726, -0.936683, -0.10985, 0.420448, -0.900642
18688, 622.9, 0.980402, 1, 0.120595, 0.179215, -0.976391, -0.0819495, 0.272201, -0.958745, 0.0831518, 0.315032, -0.945431, -0.100602, 0.432409, -0.896048
18689, 622.933, 0.980357, 1, 0.121219, 0.180034, -0.976163, -0.083044, 0.273908, -0.958164, 0.0855699, 0.315981, -0.944899, -0.0998906, 0.434285, -0.89522
18690, 622.967, 0.978742, 1, 0.14705, 0.18914, -0.970877, -0.0758816, 0.273599, -0.958846, 0.111766, 0.320601, -0.940597, -0.0938847, 0.433393, -0.896301
18691, 623, 0.980076, 1, 0.114337, 0.196973, -0.973719, -0.0748039, 0.277327, -0.957859, 0.0846187, 0.336314, -0.937941, -0.0884138, 0.439315, -0.893972
18692, 623.033, 0.978492, 1, 0.0819491, 0.201282, -0.976099, -0.063841, 0.256522, -0.964428, 0.0509307, 0.345726, -0.936952, -0.0833835, 0.418757, -0.904262
18693, 623.067, 0.979642, 1, 0.0734955, 0.196144, -0.977817, -0.0792099, 0.267153, -0.960393, 0.0394165, 0.341086, -0.939205, -0.0988731, 0.429481, -0.897647
18694, 623.1, 0.979061, 1, 0.101514, 0.192119, -0.976107, -0.0746609, 0.271956, -0.959409, 0.0663946, 0.334428, -0.94008, -0.0937157, 0.434823, -0.895626
18695, 623.133, 0.979023, 1, 0.119715, 0.216307, -0.968958, -0.0758853, 0.277843, -0.957624, 0.092513, 0.348741, -0.932642, -0.089973, 0.435407, -0.895727
18696, 623.167, 0.978099, 1, 0.122944, 0.200277, -0.971995, -0.100741, 0.267176, -0.958367, 0.0901705, 0.339016, -0.93645, -0.119022, 0.434113, -0.892961
18697, 623.2, 0.976915, 1, 0.110583, 0.225517, -0.967943, -0.100777, 0.254859, -0.961712, 0.0783422, 0.368675, -0.926251, -0.124989, 0.426212, -0.895947
18698, 623.233, 0.976883, 1, 0.0892109, 0.206743, -0.97432, -0.0941886, 0.26478, -0.959698, 0.0535117, 0.349204, -0.935518, -0.117039, 0.429887, -0.895265
18699, 623.267, 0.9794, 1, 0.101864, 0.200512, -0.974381, -0.0990836, 0.276723, -0.955828, 0.0684942, 0.343612, -0.936611, -0.116349, 0.443869, -0.888506
18700, 623.3, 0.977978, 1, 0.0849377, 0.210668, -0.973861, -0.0965114, 0.273131, -0.957123, 0.0539568, 0.351305, -0.934705, -0.114031, 0.43575, -0.892815
18701, 623.333, 0.978133, 1, 0.0854517, 0.209506, -0.974066, -0.0935552, 0.272883, -0.957488, 0.0543334, 0.349807, -0.935245, -0.111123, 0.434822, -0.893634
18702, 623.367, 0.977648, 1, 0.097277, 0.185911, -0.977739, -0.0812049, 0.263363, -0.961273, 0.0665014, 0.325485, -0.943206, -0.0964407, 0.424201, -0.900418
18703, 623.4, 0.977096, 1, 0.125066, 0.186165, -0.974526, -0.074922, 0.275595, -0.95835, 0.090855, 0.324858, -0.941389, -0.0913097, 0.4382, -0.894228
18704, 623.433, 0.977397, 1, 0.10192, 0.191346, -0.976217, -0.100014, 0.289609, -0.951905, 0.0718063, 0.334933, -0.939502, -0.110459, 0.455883, -0.883159
18705, 623.467, 0.978858, 1, 0.129916, 0.204769, -0.97015, -0.102363, 0.269834, -0.95745, 0.100504, 0.343495, -0.933761, -0.117562, 0.438251, -0.891131
18706, 623.5, 0.97963, 1, 0.0879952, 0.191351, -0.977569, -0.103401, 0.268471, -0.957722, 0.0598617, 0.336151, -0.939904, -0.115717, 0.435701, -0.892622
18707, 623.533, 0.979803, 1, 0.104677, 0.183519, -0.977427, -0.0886874, 0.25708, -0.962312, 0.0709454, 0.330094, -0.941278, -0.107274, 0.426966, -0.897882
18708, 623.567, 0.980783, 1, 0.100296, 0.185395, -0.977532, -0.0929028, 0.269271, -0.958573, 0.0656586, 0.330735, -0.941437, -0.110595, 0.436929, -0.892671
18709, 623.6, 0.980436, 1, 0.105904, 0.214932, -0.97087, -0.100814, 0.279669, -0.954789, 0.0795231, 0.358589, -0.930102, -0.113297, 0.448605, -0.88652
18710, 623.633, 0.980495, 1, 0.108542, 0.219243, -0.969614, -0.0972115, 0.273966, -0.956814, 0.0794043, 0.358455, -0.930164, -0.114106, 0.43921, -0.891109
